image_id,category_id,category_name,correlation
2007_006086,4,bottle,0.5849387752238379
2007_006086,8,chair,0.5849387752238379
2007_006086,10,diningtable,0.5849387752238379
2007_006117,14,person,0.32664345614507395
2007_006134,12,horse,0.5099848363019298
2007_006136,16,sheep,0.3345645445744675
2007_006151,12,horse,0.6432177337768645
2007_006151,6,car,0.6432177337768645
2007_006151,14,person,0.6432177337768645
2007_006163,14,person,0.5716968380454677
2007_006171,17,sofa,0.28508460993357143
2007_006171,11,dog,0.28508460993357143
2007_006171,14,person,0.28508460993357143
2007_006212,0,aeroplane,0.5102796916263181
2007_006232,0,aeroplane,0.6024953040170065
2007_006240,14,person,0.15358914476342983
2007_006241,4,bottle,0.6174310008005784
2007_006241,8,chair,0.6174310008005784
2007_006241,10,diningtable,0.6174310008005784
2007_006254,18,train,0.37186504199307224
2007_006260,7,cat,0.37002912305336666
2007_006277,6,car,0.7555207025411744
2007_006281,3,boat,0.6416933840842836
2007_006282,14,person,0.6369360668551413
2007_006303,7,cat,0.0288143196357501
2007_006303,15,pottedplant,0.0288143196357501
2007_006317,1,bicycle,0.4925609017085842
2007_006317,5,bus,0.4925609017085842
2007_006317,14,person,0.4925609017085842
2007_006348,8,chair,0.04788554302040041
2007_006348,19,tvmonitor,0.04788554302040041
2007_006364,12,horse,0.384102116142243
2007_006364,14,person,0.384102116142243
2007_006373,14,person,0.33658085183555514
2007_006373,17,sofa,0.33658085183555514
2007_006400,18,train,0.7901209141365586
2007_006409,4,bottle,0.3668330452897297
2007_006409,14,person,0.3668330452897297
2007_006409,10,diningtable,0.3668330452897297
2007_006442,14,person,0.48819952584326376
2007_006444,11,dog,0.15564184714732743
2007_006444,14,person,0.15564184714732743
2007_006445,12,horse,0.5863857409277458
2007_006445,14,person,0.5863857409277458
2007_006449,1,bicycle,0.3260750157912635
2007_006477,8,chair,0.5144546737279896
2007_006477,14,person,0.5144546737279896
2007_006483,4,bottle,0.37208558779049966
2007_006483,14,person,0.37208558779049966
2007_006490,3,boat,0.18799288972928616
2007_006490,14,person,0.18799288972928616
2007_006490,2,bird,0.18799288972928616
2007_006530,8,chair,0.5181174886033695
2007_006530,17,sofa,0.5181174886033695
2007_006549,3,boat,0.2620448996510229
2007_006553,8,chair,0.25720654864606746
2007_006559,14,person,0.698743921202469
2007_006560,14,person,0.3968302442313508
2007_006581,1,bicycle,0.47744028740845235
2007_006581,6,car,0.47744028740845235
2007_006585,14,person,0.6247752985151809
2007_006585,13,motorbike,0.6247752985151809
2007_006587,14,person,0.43002785814460703
2007_006605,8,chair,0.10036124615036929
2007_006605,15,pottedplant,0.10036124615036929
2007_006614,14,person,0.581279638907892
2007_006615,14,person,0.6880389366146917
2007_006641,7,cat,0.4402865205756207
2007_006647,14,person,0.324633126035184
2007_006647,13,motorbike,0.324633126035184
2007_006660,3,boat,0.41279942244956414
2007_006660,6,car,0.41279942244956414
2007_006661,1,bicycle,0.414700168359836
2007_006661,14,person,0.414700168359836
2007_006673,3,boat,0.3326119660338724
2007_006678,16,sheep,0.7637540380553264
2007_006680,18,train,0.6707345084852953
2007_006698,14,person,0.5177714630218155
2007_006699,14,person,0.5012887283858957
2007_006699,10,diningtable,0.5012887283858957
2007_006704,19,tvmonitor,-0.3461308502701498
2007_006744,14,person,0.582194487257855
2007_006761,9,cow,0.5536341382676881
2007_006786,14,person,0.5975313457045163
2007_006788,14,person,0.6030491708467297
2007_006802,18,train,0.7865982221569238
2007_006802,14,person,0.7865982221569238
2007_006803,18,train,0.559417622375023
2007_006803,14,person,0.559417622375023
2007_006808,14,person,0.38979380589604296
2007_006809,14,person,0.515869510203262
2007_006832,16,sheep,0.294615741201604
2007_006837,16,sheep,0.20983803057757963
2007_006841,9,cow,0.5470433037558048
2007_006841,14,person,0.5470433037558048
2007_006856,14,person,0.7212643456518748
2007_006864,14,person,0.11984426646450544
2007_006865,2,bird,0.38605363018555744
2007_006866,12,horse,0.5390166190915313
2007_006866,14,person,0.5390166190915313
2007_006899,16,sheep,0.3415577930351562
2007_006900,6,car,0.6663955573762895
2007_006901,14,person,0.6373725459355878
2007_006944,12,horse,0.6401110569000774
2007_006944,16,sheep,0.6401110569000774
2007_006946,0,aeroplane,0.47054890347280043
2007_006981,14,person,0.3469957650366123
2007_007003,5,bus,0.4630090668981669
2007_007003,6,car,0.4630090668981669
2007_007007,4,bottle,-0.11035487196649016
2007_007007,14,person,-0.11035487196649016
2007_007007,10,diningtable,-0.11035487196649016
2007_007016,14,person,0.5454500911667941
2007_007020,14,person,0.5680056642617557
2007_007021,4,bottle,0.24866849865427326
2007_007021,8,chair,0.24866849865427326
2007_007021,10,diningtable,0.24866849865427326
2007_007031,14,person,0.35773760879643446
2007_007048,4,bottle,0.33915753148313793
2007_007048,14,person,0.33915753148313793
2007_007048,16,sheep,0.33915753148313793
2007_007080,14,person,0.6989149206031257
2007_007083,14,person,0.66341559752072
2007_007084,2,bird,0.6220287248523562
2007_007098,7,cat,0.7381406381591159
2007_007103,14,person,0.39902301771451415
2007_007109,12,horse,0.36359954543886513
2007_007109,14,person,0.36359954543886513
2007_007119,14,person,0.486297830478626
2007_007130,19,tvmonitor,0.11163390712701769
2007_007130,15,pottedplant,0.11163390712701769
2007_007151,14,person,0.6932642454424859
2007_007154,14,person,0.6650832673556824
2007_007161,14,person,0.23476739079155085
2007_007165,16,sheep,0.08744172454582946
2007_007168,18,train,0.776918888210753
2007_007195,18,train,0.5532835081187604
2007_007195,14,person,0.5532835081187604
2007_007196,19,tvmonitor,0.17190795488501212
2007_007203,8,chair,0.059846267026724194
2007_007203,19,tvmonitor,0.059846267026724194
2007_007203,14,person,0.059846267026724194
2007_007211,13,motorbike,0.6753002235864731
2007_007230,16,sheep,0.5894852055514777
2007_007235,1,bicycle,0.5860096870414746
2007_007235,14,person,0.5860096870414746
2007_007250,4,bottle,0.6621134919819174
2007_007250,19,tvmonitor,0.6621134919819174
2007_007277,14,person,0.5120331606063799
2007_007318,14,person,-0.13646407532938867
2007_007330,14,person,0.6318039286886481
2007_007336,14,person,0.5490512289012552
2007_007341,0,aeroplane,0.4156151378664424
2007_007341,14,person,0.4156151378664424
2007_007355,14,person,0.4751436991462878
2007_007355,13,motorbike,0.4751436991462878
2007_007387,18,train,0.7446592769520755
2007_007398,5,bus,-0.4155628088077565
2007_007398,14,person,-0.4155628088077565
2007_007414,6,car,0.4897023225519853
2007_007414,14,person,0.4897023225519853
2007_007415,3,boat,0.6219595361311617
2007_007415,14,person,0.6219595361311617
2007_007417,7,cat,-0.24100631931357647
2007_007417,11,dog,-0.24100631931357647
2007_007417,17,sofa,-0.24100631931357647
2007_007420,14,person,0.7024989748953873
2007_007432,8,chair,-0.03616385360004845
2007_007432,19,tvmonitor,-0.03616385360004845
2007_007438,14,person,0.7128549475558039
2007_007447,1,bicycle,0.49819898071618973
2007_007447,6,car,0.49819898071618973
2007_007447,14,person,0.49819898071618973
2007_007470,0,aeroplane,0.5741177135520475
2007_007477,3,boat,0.1527037643816482
2007_007480,5,bus,0.6900777922266359
2007_007480,14,person,0.6900777922266359
2007_007481,2,bird,0.665344944834139
2007_007493,4,bottle,0.3152323962335495
2007_007493,8,chair,0.3152323962335495
2007_007493,14,person,0.3152323962335495
2007_007498,14,person,-0.09061291074679474
2007_007498,10,diningtable,-0.09061291074679474
2007_007523,2,bird,0.13730078389314063
2007_007524,7,cat,0.643946654309303
2007_007530,7,cat,-0.030295876571732362
2007_007530,19,tvmonitor,-0.030295876571732362
2007_007530,8,chair,-0.030295876571732362
2007_007531,14,person,0.08455565502138608
2007_007534,16,sheep,0.5056156622355339
2007_007582,14,person,0.5738222512650613
2007_007585,11,dog,0.533902087117481
2007_007591,5,bus,0.7042357332716462
2007_007591,6,car,0.7042357332716462
2007_007595,14,person,0.7120580237193662
2007_007606,14,person,0.5234598125439383
2007_007618,14,person,0.33357931186516365
2007_007621,16,sheep,0.5316172669873569
2007_007624,15,pottedplant,0.44775326055957704
2007_007649,4,bottle,0.058953981864772735
2007_007649,14,person,0.058953981864772735
2007_007651,14,person,0.4065916195633435
2007_007651,10,diningtable,0.4065916195633435
2007_007688,13,motorbike,0.3316974841530296
2007_007698,0,aeroplane,0.4342285104696078
2007_007726,18,train,0.5690108693734278
2007_007726,14,person,0.5690108693734278
2007_007748,12,horse,0.5926737238495745
2007_007748,14,person,0.5926737238495745
2007_007763,14,person,0.7722520140946992
2007_007769,14,person,0.5820161294124531
2007_007772,9,cow,0.5981843032667963
2007_007773,5,bus,0.17645102090022824
2007_007783,4,bottle,0.4864860487394913
2007_007783,14,person,0.4864860487394913
2007_007783,13,motorbike,0.4864860487394913
2007_007795,8,chair,0.6161281582466223
2007_007795,15,pottedplant,0.6161281582466223
2007_007795,14,person,0.6161281582466223
2007_007810,14,person,0.4889934974688792
2007_007810,10,diningtable,0.4889934974688792
2007_007815,14,person,0.5199028362822444
2007_007815,6,car,0.5199028362822444
2007_007818,5,bus,0.16707246298874234
2007_007818,6,car,0.16707246298874234
2007_007836,1,bicycle,0.48973001530125176
2007_007836,14,person,0.48973001530125176
2007_007849,19,tvmonitor,0.11462041741710477
2007_007849,14,person,0.11462041741710477
2007_007871,14,person,0.5384925818263077
2007_007877,14,person,0.5360062831764257
2007_007878,7,cat,0.7057051826007819
2007_007878,14,person,0.7057051826007819
2007_007881,18,train,0.7036287994696943
2007_007890,15,pottedplant,0.3597111451829176
2007_007891,14,person,0.6629714943496244
2007_007892,14,person,0.666356664517068
2007_007902,14,person,0.6796995692006974
2007_007902,13,motorbike,0.6796995692006974
2007_007908,5,bus,0.13400301950943658
2007_007910,14,person,0.21968466656887667
2007_007917,14,person,0.6380346242379383
2007_007930,11,dog,0.6129942480700769
2007_007940,14,person,0.3902914667945367
2007_007947,18,train,0.5282681672521611
2007_007948,14,person,0.6914113526963387
2007_007948,6,car,0.6914113526963387
2007_007955,14,person,0.7811337040303078
2007_007996,17,sofa,0.3313658539518397
2007_007996,8,chair,0.3313658539518397
2007_007996,19,tvmonitor,0.3313658539518397
2007_007996,14,person,0.3313658539518397
2007_008013,14,person,0.7255773359106006
2007_008043,15,pottedplant,0.47694691442545667
2007_008043,14,person,0.47694691442545667
2007_008051,2,bird,0.6808883177943741
2007_008072,8,chair,0.43757236585106885
2007_008072,14,person,0.43757236585106885
2007_008072,10,diningtable,0.43757236585106885
2007_008084,2,bird,0.46571119418597207
2007_008085,2,bird,0.14544059667246437
2007_008106,8,chair,0.2622895228192546
2007_008106,15,pottedplant,0.2622895228192546
2007_008110,7,cat,0.5112307298432796
2007_008110,8,chair,0.5112307298432796
2007_008110,14,person,0.5112307298432796
2007_008140,15,pottedplant,0.07781668502926589
2007_008142,12,horse,0.6148041731252487
2007_008142,14,person,0.6148041731252487
2007_008157,14,person,0.735791572314294
2007_008203,17,sofa,0.3670203423033187
2007_008204,4,bottle,0.3722214611888879
2007_008204,19,tvmonitor,0.3722214611888879
2007_008204,14,person,0.3722214611888879
2007_008211,14,person,0.2693879257695785
2007_008218,14,person,0.6695853275025189
2007_008219,3,boat,0.007145080800740255
2007_008219,14,person,0.007145080800740255
2007_008222,11,dog,0.7250248561632073
2007_008256,12,horse,0.5038843624597201
2007_008256,14,person,0.5038843624597201
2007_008260,11,dog,-0.011676000510641191
2007_008260,17,sofa,-0.011676000510641191
2007_008307,12,horse,0.6214176657064787
2007_008307,14,person,0.6214176657064787
2007_008321,14,person,0.22822832658845987
2007_008339,18,train,0.463177763029164
2007_008374,19,tvmonitor,0.5259275471091853
2007_008374,14,person,0.5259275471091853
2007_008396,14,person,0.6131590138210843
2007_008403,7,cat,0.6548843994050212
2007_008407,8,chair,0.4905335964685631
2007_008407,19,tvmonitor,0.4905335964685631
2007_008407,14,person,0.4905335964685631
2007_008415,11,dog,0.4792595034232486
2007_008430,14,person,0.5636809284825204
2007_008446,14,person,0.760024017861796
2007_008468,8,chair,0.4533362639158295
2007_008468,15,pottedplant,0.4533362639158295
2007_008468,17,sofa,0.4533362639158295
2007_008526,12,horse,0.5047137824715352
2007_008526,14,person,0.5047137824715352
2007_008543,8,chair,-0.031228110817190645
2007_008543,17,sofa,-0.031228110817190645
2007_008547,15,pottedplant,0.08348548106808203
2007_008559,14,person,0.4176537943457883
2007_008567,14,person,0.6323251987833397
2007_008571,3,boat,0.6398050534629252
2007_008575,7,cat,0.5183290493362549
2007_008596,12,horse,0.6423893791364409
2007_008596,14,person,0.6423893791364409
2007_008645,3,boat,0.3489736043723929
2007_008647,14,person,0.2729180997671506
2007_008664,14,person,0.5056451819295321
2007_008670,2,bird,0.5627936519262722
2007_008690,14,person,0.7784356193251706
2007_008708,14,person,0.6422262986079029
2007_008708,6,car,0.6422262986079029
2007_008714,0,aeroplane,0.6128845658890759
2007_008722,9,cow,0.33454912474848064
2007_008747,5,bus,0.4970471521109098
2007_008747,6,car,0.4970471521109098
2007_008764,2,bird,0.5790683994811561
2007_008778,4,bottle,-0.3605671690378731
2007_008778,14,person,-0.3605671690378731
2007_008801,6,car,0.06670489494877899
2007_008801,14,person,0.06670489494877899
2007_008801,13,motorbike,0.06670489494877899
2007_008802,12,horse,0.6154843587318519
2007_008802,14,person,0.6154843587318519
2007_008815,7,cat,0.6687768112575696
2007_008816,14,person,0.6050000159214266
2007_008821,8,chair,0.19986961626320762
2007_008821,15,pottedplant,0.19986961626320762
2007_008821,17,sofa,0.19986961626320762
2007_008897,8,chair,0.5901486639977831
2007_008897,19,tvmonitor,0.5901486639977831
2007_008897,14,person,0.5901486639977831
2007_008921,14,person,0.6481510037269319
2007_008927,9,cow,0.2550151273231949
2007_008932,14,person,0.5971524128193683
2007_008932,10,diningtable,0.5971524128193683
2007_008944,14,person,0.28835882321955225
2007_008945,14,person,0.42766351634324384
2007_008945,10,diningtable,0.42766351634324384
2007_008948,8,chair,0.11533980838480812
2007_008948,19,tvmonitor,0.11533980838480812
2007_008964,11,dog,0.7732766407764009
2007_008964,14,person,0.7732766407764009
2007_008973,9,cow,0.5848102638558513
2007_008980,11,dog,0.6123995363929323
2007_008994,13,motorbike,0.41921751967651066
2007_009015,5,bus,0.528698153479046
2007_009015,6,car,0.528698153479046
2007_009030,0,aeroplane,0.5210920864062362
2007_009040,14,person,0.3863451152082453
2007_009052,14,person,0.6311972473816844
2007_009052,6,car,0.6311972473816844
2007_009068,14,person,0.49351646450581965
2007_009068,8,chair,0.49351646450581965
2007_009068,15,pottedplant,0.49351646450581965
2007_009068,17,sofa,0.49351646450581965
2007_009082,9,cow,0.6467012850426637
2007_009084,8,chair,0.5308507191169739
2007_009084,11,dog,0.5308507191169739
2007_009084,14,person,0.5308507191169739
2007_009084,13,motorbike,0.5308507191169739
2007_009088,2,bird,0.6257317089070348
2007_009096,6,car,0.7456078243026686
2007_009139,14,person,0.30530678074746176
2007_009139,13,motorbike,0.30530678074746176
2007_009153,14,person,0.47574469593667956
2007_009209,14,person,0.5044752048492179
2007_009209,13,motorbike,0.5044752048492179
2007_009216,7,cat,0.3233231590704161
2007_009216,19,tvmonitor,0.3233231590704161
2007_009221,7,cat,0.47427376429367074
2007_009245,9,cow,0.5819747562553741
2007_009251,12,horse,0.5335422606660207
2007_009251,14,person,0.5335422606660207
2007_009252,8,chair,0.4025860249619126
2007_009252,15,pottedplant,0.4025860249619126
2007_009252,17,sofa,0.4025860249619126
2007_009253,14,person,0.22111975598651884
2007_009258,1,bicycle,0.5485887327677004
2007_009258,14,person,0.5485887327677004
2007_009295,1,bicycle,0.36937574439839677
2007_009295,19,tvmonitor,0.36937574439839677
2007_009295,14,person,0.36937574439839677
2007_009320,14,person,0.5445539122892679
2007_009320,16,sheep,0.5445539122892679
2007_009322,6,car,0.28535990026364044
2007_009322,5,bus,0.28535990026364044
2007_009322,14,person,0.28535990026364044
2007_009322,13,motorbike,0.28535990026364044
2007_009323,2,bird,0.36719499893885066
2007_009327,11,dog,0.5432750682349443
2007_009327,14,person,0.5432750682349443
2007_009331,12,horse,0.3864940144962314
2007_009331,11,dog,0.3864940144962314
2007_009331,14,person,0.3864940144962314
2007_009346,7,cat,0.454514558372711
2007_009348,0,aeroplane,0.27912306715804464
2007_009391,14,person,0.6660105667301184
2007_009392,5,bus,0.09523675488020822
2007_009392,6,car,0.09523675488020822
2007_009402,14,person,0.7160725120662264
2007_009413,8,chair,0.26928167024297783
2007_009413,14,person,0.26928167024297783
2007_009413,10,diningtable,0.26928167024297783
2007_009419,15,pottedplant,0.16186525400290894
2007_009422,2,bird,0.33673797380934206
2007_009425,14,person,0.5152549159888046
2007_009435,8,chair,0.3857358356604308
2007_009435,17,sofa,0.3857358356604308
